RL2021-2022,Jugador2021-2022,País2021-2022,Posc2021-2022,Equipo2021-2022,Comp2021-2022,Edad2021-2022,Nacimiento2021-2022,90 s2021-2022,Cmp2021-2022,Int.2021-2022,% Cmp2021-2022,Dist. tot.2021-2022,Dist. prg.2021-2022,Cmp.12021-2022,Int..12021-2022,% Cmp.12021-2022,Cmp.22021-2022,Int..22021-2022,% Cmp.22021-2022,Cmp.32021-2022,Int..32021-2022,% Cmp.32021-2022,Ass2021-2022,xAG2021-2022,xA2021-2022,A-xAG2021-2022,PC2021-2022,1/32021-2022,PPA2021-2022,CrAP2021-2022,PrgP2021-2022
102,Janis Antiste,fr FRA,DL,Spezia,it Serie A,18,2002,8.8,136.0,215.0,63.3,1856.0,397.0,79.0,112.0,70.5,40.0,64.0,62.5,6.0,11.0,54.5,0,0.2,0.5,-0.2,6.0,6.0,6.0,3.0,7.0
103,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,25,1996,28.8,1541.0,1826.0,84.4,30310.0,12113.0,509.0,559.0,91.1,853.0,941.0,90.6,165.0,283.0,58.3,1,1.4,1.7,-0.4,7.0,90.0,7.0,1.0,108.0
104,Josep Antoni Gayá,es ESP,DF,Mallorca,es La Liga,21,2000,0.6,23.0,28.0,82.1,347.0,131.0,8.0,11.0,72.7,9.0,10.0,90.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,31,1990,33.0,438.0,702.0,62.4,6545.0,1294.0,252.0,324.0,77.8,121.0,192.0,63.0,37.0,63.0,58.7,8,6.0,5.0,2.0,45.0,24.0,27.0,12.0,46.0
106,Christopher Antwi-Adjei,gh GHA,"DL,CC",Bochum,de Bundesliga,27,1994,12.6,153.0,253.0,60.5,2315.0,735.0,87.0,111.0,78.4,56.0,85.0,65.9,7.0,23.0,30.4,1,1.0,0.8,0.0,6.0,7.0,10.0,2.0,22.0
107,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,23,1998,27.8,1243.0,1446.0,86.0,18236.0,4604.0,718.0,783.0,91.7,393.0,453.0,86.8,75.0,100.0,75.0,4,4.5,5.2,-0.5,38.0,128.0,34.0,1.0,165.0
108,Adil Aouchiche,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,19,2002,12.0,457.0,614.0,74.4,7867.0,2112.0,220.0,255.0,86.3,148.0,183.0,80.9,55.0,107.0,51.4,4,1.6,1.3,2.4,17.0,48.0,9.0,3.0,75.0
109,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,29,1992,23.3,756.0,1001.0,75.5,13014.0,5913.0,348.0,399.0,87.2,319.0,404.0,79.0,71.0,139.0,51.1,0,0.3,1.0,-0.3,3.0,43.0,12.0,7.0,69.0
110,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,25,1995,29.6,933.0,1266.0,73.7,19318.0,5465.0,347.0,418.0,83.0,364.0,456.0,79.8,200.0,325.0,61.5,5,2.2,2.7,2.8,45.0,87.0,8.0,5.0,79.0
111,Mattia Aramu,it ITA,"CC,DL",Venezia,it Serie A,26,1995,23.3,524.0,795.0,65.9,8928.0,2978.0,255.0,303.0,84.2,190.0,267.0,71.2,57.0,151.0,37.7,5,4.5,4.9,0.5,35.0,39.0,28.0,13.0,79.0
112,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,32,1989,17.5,916.0,1094.0,83.7,15636.0,5157.0,437.0,476.0,91.8,349.0,397.0,87.9,91.0,134.0,67.9,4,0.9,1.7,3.1,17.0,92.0,14.0,2.0,96.0
113,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,29,1991,29.1,1326.0,1555.0,85.3,26401.0,6871.0,399.0,443.0,90.1,752.0,814.0,92.4,156.0,253.0,61.7,0,0.2,0.4,-0.2,2.0,57.0,3.0,1.0,83.0
114,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,22,1999,25.2,1491.0,1662.0,89.7,28250.0,8838.0,511.0,544.0,93.9,828.0,876.0,94.5,133.0,209.0,63.6,0,1.2,0.8,-1.2,8.0,74.0,4.0,3.0,91.0
115,Cameron Archer,eng ENG,"DL,CC",Aston Villa,eng Premier League,20,2001,0.3,4.0,4.0,100.0,62.0,29.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Alphonse Areola,fr FRA,PO,West Ham,eng Premier League,28,1993,1.0,21.0,40.0,52.5,785.0,656.0,2.0,2.0,100.0,8.0,8.0,100.0,11.0,30.0,36.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Jesús Areso,es ESP,DF,Osasuna,es La Liga,22,1999,2.1,49.0,73.0,67.1,904.0,504.0,21.0,24.0,87.5,23.0,34.0,67.6,5.0,15.0,33.3,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0
118,Matias Arezo,uy URU,"DL,CC",Granada,es La Liga,18,2002,1.8,18.0,38.0,47.4,187.0,69.0,13.0,20.0,65.0,4.0,11.0,36.4,0.0,1.0,0.0,0,0.3,0.1,-0.3,6.0,3.0,1.0,0.0,3.0
119,Santiago Arias,co COL,DF,Granada,es La Liga,29,1992,4.9,153.0,218.0,70.2,2480.0,1038.0,75.0,92.0,81.5,64.0,91.0,70.3,12.0,23.0,52.2,0,0.4,0.2,-0.4,5.0,10.0,3.0,3.0,11.0
120,Adam Armstrong,eng ENG,DL,Southampton,eng Premier League,24,1997,15.7,229.0,324.0,70.7,3453.0,610.0,111.0,142.0,78.2,93.0,126.0,73.8,12.0,22.0,54.5,2,1.6,1.4,0.4,13.0,11.0,13.0,0.0,30.0
121,Stuart Armstrong,sct SCO,CC,Southampton,eng Premier League,29,1992,16.4,590.0,744.0,79.3,8618.0,2144.0,321.0,386.0,83.2,217.0,250.0,86.8,25.0,42.0,59.5,0,1.5,1.4,-1.5,25.0,46.0,23.0,4.0,83.0
122,Marko Arnautović,at AUT,DL,Bologna,it Serie A,32,1989,29.9,659.0,908.0,72.6,8749.0,1621.0,400.0,514.0,77.8,189.0,246.0,76.8,23.0,37.0,62.2,1,3.8,2.1,-2.8,44.0,30.0,19.0,0.0,68.0
123,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,27,1994,33.3,1453.0,1869.0,77.7,30069.0,10473.0,487.0,550.0,88.5,662.0,753.0,87.9,263.0,468.0,56.2,2,4.7,6.7,-2.7,57.0,151.0,29.0,10.0,171.0
124,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,26,1994,4.0,115.0,138.0,83.3,2398.0,1340.0,36.0,36.0,100.0,55.0,55.0,100.0,21.0,44.0,47.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
125,Tolgay Arslan,de GER,CC,Udinese,it Serie A,30,1990,18.4,532.0,677.0,78.6,8981.0,2491.0,221.0,267.0,82.8,242.0,290.0,83.4,43.0,69.0,62.3,0,1.5,1.1,-1.5,15.0,79.0,9.0,2.0,86.0
126,Arthur,br BRA,DL,Fiorentina,it Serie A,23,1998,8.3,110.0,142.0,77.5,1728.0,248.0,59.0,71.0,83.1,36.0,46.0,78.3,8.0,11.0,72.7,2,0.4,0.3,1.6,7.0,7.0,2.0,0.0,10.0
127,Santiago Arzamendia,py PAR,CC,Cádiz,es La Liga,23,1998,5.2,105.0,170.0,61.8,1588.0,457.0,59.0,71.0,83.1,32.0,43.0,74.4,8.0,38.0,21.1,0,0.0,0.2,0.0,1.0,4.0,4.0,3.0,3.0
128,Takuma Asano,jp JPN,"DL,CC",Bochum,de Bundesliga,26,1994,17.9,244.0,378.0,64.6,3408.0,1080.0,135.0,173.0,78.0,82.0,116.0,70.7,9.0,26.0,34.6,4,1.9,2.1,2.1,20.0,22.0,19.0,6.0,40.0
129,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,24,1997,26.4,959.0,1168.0,82.1,14340.0,4485.0,546.0,623.0,87.6,313.0,366.0,85.5,58.0,85.0,68.2,1,0.5,0.6,0.5,11.0,70.0,4.0,0.0,86.0
130,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,32,1989,6.0,185.0,228.0,81.1,4206.0,2778.0,43.0,43.0,100.0,103.0,104.0,99.0,37.0,76.0,48.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
131,Alejandro Asensio,es ESP,DL,Rayo Vallecano,es La Liga,20,2000,0.1,7.0,8.0,87.5,156.0,37.0,5.0,6.0,83.3,0.0,0.0,0.0,2.0,2.0,100.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
132,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,25,1996,19.2,731.0,894.0,81.8,10841.0,2086.0,415.0,452.0,91.8,221.0,261.0,84.7,55.0,102.0,53.9,0,2.4,3.0,-2.4,31.0,59.0,19.0,2.0,80.0
133,Harrison Ashby,sct SCO,DF,West Ham,eng Premier League,19,2001,0.1,7.0,7.0,100.0,110.0,8.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,20,2001,8.4,147.0,226.0,65.0,2158.0,804.0,83.0,107.0,77.6,43.0,64.0,67.2,10.0,26.0,38.5,0,0.1,0.4,-0.1,2.0,20.0,1.0,0.0,17.0
135,Fisnik Asllani,xk KVX,"CC,DL",Hoffenheim,de Bundesliga,18,2002,0.1,6.0,8.0,75.0,80.0,15.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136,Kristjan Asllani,al ALB,CC,Empoli,it Serie A,19,2002,15.0,638.0,779.0,81.9,12159.0,3636.0,251.0,279.0,90.0,290.0,319.0,90.9,85.0,158.0,53.8,1,0.9,0.8,0.1,7.0,65.0,4.0,0.0,62.0
137,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,33,1987,34.3,968.0,1371.0,70.6,13844.0,2606.0,542.0,664.0,81.6,266.0,378.0,70.4,75.0,148.0,50.7,5,5.9,5.8,-0.9,57.0,60.0,42.0,7.0,108.0
138,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,21,2000,6.8,306.0,383.0,79.9,5021.0,1280.0,141.0,164.0,86.0,137.0,161.0,85.1,21.0,34.0,61.8,2,1.1,0.9,0.9,7.0,15.0,5.0,1.0,27.0
139,Simon Asta,de GER,DF,Greuther Fürth,de Bundesliga,20,2001,8.7,282.0,401.0,70.3,4689.0,2067.0,142.0,165.0,86.1,110.0,160.0,68.8,23.0,47.0,48.9,0,0.3,0.3,-0.3,3.0,16.0,4.0,2.0,25.0
140,Youcef Atal,dz ALG,DF,Nice,fr Ligue 1,25,1996,12.7,556.0,738.0,75.3,8234.0,2706.0,321.0,361.0,88.9,168.0,231.0,72.7,40.0,88.0,45.5,1,1.3,1.5,-0.3,12.0,31.0,16.0,7.0,44.0
283,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,32,1989,23.5,313.0,446.0,139.8,4080.0,698.0,196.0,250.0,156.8,84.0,125.0,134.8,11.0,19.0,114.4,2,2.1,1.5,-0.1,17.0,14.0,17.0,0.0,42.0
143,Emil Audero,it ITA,PO,Sampdoria,it Serie A,24,1997,28.4,706.0,1005.0,70.2,22466.0,16952.0,105.0,105.0,100.0,288.0,297.0,97.0,311.0,593.0,52.4,0,0.5,0.1,-0.5,2.0,20.0,1.0,0.0,0.0
144,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,26,1994,26.6,1050.0,1368.0,76.8,18085.0,7464.0,472.0,539.0,87.6,478.0,593.0,80.6,78.0,157.0,49.7,1,1.9,2.3,-0.9,17.0,60.0,33.0,15.0,90.0
145,Jean-Kévin Augustin,fr FRA,"DL,CC",Nantes,fr Ligue 1,24,1997,0.9,11.0,14.0,78.6,133.0,3.0,5.0,5.0,100.0,4.0,7.0,57.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Ludwig Augustinsson,se SWE,"DF,DL",Sevilla,es La Liga,27,1994,8.8,437.0,551.0,79.3,6682.0,2082.0,247.0,269.0,91.8,148.0,175.0,84.6,29.0,79.0,36.7,1,0.8,0.6,0.2,9.0,16.0,8.0,6.0,19.0
147,Serge Aurier,ci CIV,DF,Villarreal,es La Liga,28,1992,11.2,623.0,742.0,84.0,10097.0,3419.0,309.0,346.0,89.3,266.0,306.0,86.9,32.0,48.0,66.7,1,1.4,1.0,-0.4,6.0,35.0,11.0,4.0,59.0
148,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,27,1994,20.8,307.0,556.0,55.2,5848.0,1808.0,132.0,199.0,66.3,111.0,184.0,60.3,51.0,111.0,45.9,1,1.6,2.0,-0.6,18.0,24.0,27.0,18.0,47.0
149,Taiwo Awoniyi,ng NGA,DL,Union Berlin,de Bundesliga,23,1997,24.2,313.0,474.0,66.0,4292.0,1060.0,180.0,255.0,70.6,88.0,127.0,69.3,18.0,31.0,58.1,1,2.4,1.9,-1.4,27.0,31.0,20.0,3.0,51.0
150,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30,1990,1.5,19.0,27.0,70.4,339.0,130.0,8.0,8.0,100.0,9.0,15.0,60.0,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
151,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,29,1991,22.4,576.0,754.0,76.4,7894.0,1509.0,346.0,389.0,88.9,180.0,228.0,78.9,17.0,54.0,31.5,3,2.8,2.9,0.2,23.0,31.0,16.0,6.0,51.0
152,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26,1994,15.0,790.0,871.0,90.7,15101.0,6145.0,297.0,314.0,94.6,386.0,408.0,94.6,98.0,130.0,75.4,0,0.0,0.3,0.0,2.0,61.0,3.0,0.0,68.0
153,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29,1991,25.2,1224.0,1592.0,76.9,22964.0,10551.0,535.0,606.0,88.3,517.0,619.0,83.5,154.0,294.0,52.4,2,1.8,1.0,0.2,12.0,98.0,11.0,4.0,135.0
154,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,1990,4.3,102.0,148.0,68.9,1716.0,670.0,53.0,64.0,82.8,41.0,55.0,74.5,7.0,22.0,31.8,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
155,Sardar Azmoun,ir IRN,"DL,CC",Leverkusen,de Bundesliga,26,1995,4.0,79.0,108.0,73.1,1062.0,318.0,51.0,60.0,85.0,17.0,28.0,60.7,5.0,5.0,100.0,1,0.7,0.8,0.3,6.0,8.0,3.0,0.0,18.0
156,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31,1989,23.0,1486.0,1787.0,83.2,22185.0,8377.0,809.0,904.0,89.5,565.0,643.0,87.9,65.0,139.0,46.8,2,1.8,2.3,0.2,17.0,104.0,19.0,2.0,138.0
157,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,25,1996,21.5,617.0,779.0,79.2,11335.0,3758.0,239.0,291.0,82.1,285.0,331.0,86.1,75.0,111.0,67.6,0,0.6,0.9,-0.6,10.0,58.0,7.0,1.0,73.0
158,Carlos Bacca,co COL,DL,Granada,es La Liga,34,1986,5.7,62.0,99.0,62.6,913.0,279.0,34.0,51.0,66.7,23.0,37.0,62.2,3.0,5.0,60.0,1,1.3,0.4,-0.3,7.0,6.0,4.0,0.0,10.0
159,Daniel Bachmann,at AUT,PO,Watford,eng Premier League,27,1994,12.0,216.0,364.0,59.3,7080.0,5483.0,19.0,19.0,100.0,104.0,109.0,95.4,93.0,234.0,39.7,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
160,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,10.9,655.0,729.0,89.8,13508.0,4362.0,177.0,196.0,90.3,398.0,422.0,94.3,74.0,104.0,71.2,1,0.5,0.3,0.5,2.0,34.0,3.0,1.0,45.0
161,Milan Badelj,hr CRO,CC,Genoa,it Serie A,32,1989,31.6,1230.0,1575.0,78.1,21537.0,7729.0,548.0,650.0,84.3,523.0,621.0,84.2,124.0,210.0,59.0,0,2.1,2.0,-2.1,26.0,144.0,17.0,3.0,176.0
162,Édgar Badía,es ESP,PO,Elche,es La Liga,29,1992,24.0,565.0,830.0,68.1,18595.0,14474.0,77.0,78.0,98.7,229.0,233.0,98.3,257.0,514.0,50.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
163,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,20.4,1212.0,1380.0,87.8,23885.0,8489.0,395.0,437.0,90.4,662.0,710.0,93.2,136.0,198.0,68.7,0,0.4,0.6,-0.4,3.0,81.0,2.0,0.0,111.0
164,Youssouph Badji,sn SEN,"DL,CC",Brest,fr Ligue 1,19,2001,1.5,22.0,35.0,62.9,210.0,44.0,18.0,28.0,64.3,1.0,3.0,33.3,0.0,0.0,0.0,0,0.1,0.2,-0.1,2.0,2.0,0.0,0.0,0.0
165,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,4.0,5.0,80.0,56.0,7.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Nicola Bagnolini,it ITA,PO,Bologna,it Serie A,17,2004,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Issa Bah,lu LUX,DL,Venezia,it Serie A,19,2002,0.1,6.0,6.0,100.0,81.0,17.0,2.0,2.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,29,1992,12.2,157.0,218.0,72.0,2051.0,397.0,82.0,105.0,78.1,41.0,54.0,75.9,10.0,16.0,62.5,1,1.3,0.5,-0.3,8.0,10.0,4.0,1.0,15.0
169,Leon Bailey,jm JAM,"DL,CC",Aston Villa,eng Premier League,23,1997,8.5,150.0,226.0,66.4,2354.0,518.0,76.0,95.0,80.0,47.0,66.0,71.2,15.0,36.0,41.7,2,0.8,1.1,1.2,7.0,6.0,9.0,1.0,24.0
170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,68.0,85.0,80.0,1229.0,484.0,28.0,31.0,90.3,36.0,40.0,90.0,4.0,13.0,30.8,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
171,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,79.0,84.0,94.0,1670.0,707.0,16.0,17.0,94.1,49.0,51.0,96.1,13.0,14.0,92.9,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0
172,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,19,2001,5.7,130.0,186.0,69.9,3466.0,2833.0,29.0,29.0,100.0,67.0,67.0,100.0,34.0,89.0,38.2,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
173,Nedim Bajrami,al ALB,"CC,DL",Empoli,it Serie A,22,1999,22.8,621.0,898.0,69.2,9775.0,3179.0,327.0,387.0,84.5,220.0,286.0,76.9,50.0,149.0,33.6,5,4.7,4.9,0.3,54.0,49.0,44.0,8.0,117.0
174,Cédric Bakambu,cd COD,DL,Marseille,fr Ligue 1,30,1991,4.0,50.0,67.0,74.6,684.0,148.0,30.0,34.0,88.2,15.0,23.0,65.2,1.0,3.0,33.3,0,0.4,0.3,-0.4,7.0,3.0,1.0,0.0,9.0
175,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,93.0,136.0,68.4,1619.0,718.0,37.0,43.0,86.0,46.0,59.0,78.0,7.0,26.0,26.9,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0
176,Tiemoué Bakayoko,fr FRA,CC,Milan,it Serie A,26,1994,5.6,269.0,304.0,88.5,4451.0,1013.0,140.0,156.0,89.7,91.0,98.0,92.9,32.0,36.0,88.9,0,0.3,0.3,-0.3,3.0,27.0,2.0,0.0,26.0
177,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,994.0,1228.0,80.9,14581.0,5275.0,564.0,633.0,89.1,336.0,404.0,83.2,51.0,107.0,47.7,4,2.0,2.1,2.0,13.0,75.0,21.0,10.0,77.0
178,Ridle Baku,de GER,"DF,DL",Wolfsburg,de Bundesliga,23,1998,27.2,1011.0,1338.0,75.6,17055.0,5684.0,485.0,568.0,85.4,414.0,521.0,79.5,87.0,155.0,56.1,5,5.3,5.4,-0.3,39.0,67.0,36.0,11.0,104.0
179,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,18,2002,0.5,7.0,14.0,50.0,107.0,23.0,2.0,5.0,40.0,2.0,4.0,50.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Tommaso Baldanzi,it ITA,DL,Empoli,it Serie A,18,2003,0.2,5.0,6.0,83.3,35.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
181,Alejandro Balde,es ESP,"DF,DL",Barcelona,es La Liga,17,2003,2.1,138.0,150.0,92.0,1779.0,312.0,93.0,96.0,96.9,37.0,41.0,90.2,3.0,6.0,50.0,0,0.0,0.2,0.0,1.0,6.0,3.0,2.0,7.0
182,Ibrahima Baldé,fr FRA,"DL,CC",Lens,fr Ligue 1,18,2003,0.6,7.0,11.0,63.6,105.0,26.0,3.0,6.0,50.0,4.0,5.0,80.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
183,Keita Baldé,sn SEN,DL,Cagliari,it Serie A,26,1995,13.7,187.0,260.0,71.9,2522.0,464.0,106.0,128.0,82.8,51.0,74.0,68.9,10.0,13.0,76.9,1,0.6,1.2,0.4,10.0,14.0,6.0,0.0,22.0
184,Gareth Bale,wls WAL,DL,Real Madrid,es La Liga,32,1989,3.1,45.0,65.0,69.2,668.0,177.0,25.0,31.0,80.6,16.0,21.0,76.2,3.0,5.0,60.0,0,0.1,0.1,-0.1,2.0,3.0,3.0,2.0,8.0
185,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,765.0,1013.0,75.5,11605.0,4473.0,430.0,484.0,88.8,256.0,349.0,73.4,48.0,112.0,42.9,0,0.4,0.7,-0.4,8.0,49.0,13.0,7.0,68.0
186,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,753.0,819.0,91.9,14191.0,4930.0,269.0,283.0,95.1,396.0,418.0,94.7,80.0,107.0,74.8,0,0.0,0.1,0.0,1.0,32.0,0.0,0.0,41.0
187,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,1350.0,1796.0,75.2,22969.0,10202.0,663.0,741.0,89.5,521.0,672.0,77.5,135.0,269.0,50.2,2,3.5,4.8,-1.5,44.0,97.0,36.0,27.0,134.0
188,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,230.0,272.0,84.6,3621.0,957.0,121.0,134.0,90.3,92.0,106.0,86.8,11.0,16.0,68.8,0,0.1,0.7,-0.1,4.0,13.0,8.0,3.0,20.0
189,Folarin Balogun,us USA,DL,Arsenal,eng Premier League,20,2001,0.8,4.0,9.0,44.4,46.0,7.0,3.0,4.0,75.0,1.0,3.0,33.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Abdoulaye Bamba,ci CIV,"DF,DL",Angers,fr Ligue 1,31,1990,5.1,140.0,183.0,76.5,2236.0,914.0,70.0,79.0,88.6,56.0,74.0,75.7,8.0,19.0,42.1,0,0.1,0.1,-0.1,2.0,7.0,2.0,1.0,13.0
191,Jonathan Bamba,ci CIV,"CC,DL",Lille,fr Ligue 1,25,1996,27.0,866.0,1148.0,75.4,13258.0,4314.0,511.0,587.0,87.1,235.0,301.0,78.1,79.0,154.0,51.3,2,3.7,4.8,-1.7,46.0,76.0,34.0,8.0,116.0
192,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,27,1993,6.2,88.0,108.0,81.5,1103.0,200.0,60.0,68.0,88.2,20.0,25.0,80.0,3.0,6.0,50.0,2,1.1,0.4,0.9,5.0,5.0,6.0,1.0,12.0
193,Filippo Bandinelli,it ITA,CC,Empoli,it Serie A,26,1995,21.7,537.0,733.0,73.3,8769.0,3104.0,273.0,315.0,86.7,197.0,256.0,77.0,46.0,96.0,47.9,3,3.4,2.8,-0.4,32.0,60.0,41.0,13.0,104.0
194,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,333.0,469.0,71.0,6336.0,2698.0,123.0,151.0,81.5,166.0,201.0,82.6,36.0,96.0,37.5,0,0.1,0.1,-0.1,3.0,16.0,0.0,0.0,24.0
195,Simon Banza,cd COD,DL,Lens,fr Ligue 1,24,1996,1.4,18.0,31.0,58.1,296.0,70.0,10.0,16.0,62.5,5.0,8.0,62.5,2.0,3.0,66.7,1,0.7,0.6,0.3,2.0,1.0,0.0,0.0,1.0
196,Shandon Baptiste,gd GRN,CC,Brentford,eng Premier League,23,1998,10.1,257.0,308.0,83.4,3885.0,900.0,140.0,156.0,89.7,85.0,99.0,85.9,17.0,30.0,56.7,0,0.5,0.5,-0.5,9.0,21.0,6.0,1.0,35.0
197,Antonín Barák,cz CZE,"CC,DL",Hellas Verona,it Serie A,26,1994,26.0,876.0,1107.0,79.1,11982.0,3508.0,520.0,610.0,85.2,275.0,331.0,83.1,33.0,52.0,63.5,4,2.7,3.1,1.3,28.0,81.0,22.0,1.0,147.0
198,Barbero,es ESP,"DL,CC",Osasuna,es La Liga,22,1998,0.2,7.0,11.0,63.6,59.0,7.0,5.0,8.0,62.5,1.0,2.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
199,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,32.0,42.0,76.2,596.0,204.0,10.0,12.0,83.3,17.0,19.0,89.5,4.0,8.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
200,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,8.0,22.0,36.4,167.0,11.0,2.0,4.0,50.0,5.0,10.0,50.0,1.0,8.0,12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Bradley Barcola,fr FRA,"DL,CC",Lyon,fr Ligue 1,18,2002,2.9,57.0,81.0,70.4,759.0,237.0,38.0,49.0,77.6,13.0,22.0,59.1,2.0,3.0,66.7,1,0.6,1.0,0.4,6.0,3.0,7.0,3.0,9.0
202,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,1508.0,1878.0,80.3,24327.0,8654.0,790.0,882.0,89.6,560.0,677.0,82.7,112.0,206.0,54.4,2,3.4,2.4,-1.4,22.0,111.0,22.0,13.0,134.0
203,Enis Bardhi,mk MKD,"CC,DL",Levante,es La Liga,26,1995,18.9,529.0,749.0,70.6,8708.0,2774.0,278.0,330.0,84.2,153.0,220.0,69.5,66.0,130.0,50.8,3,3.0,3.0,0.0,42.0,54.0,17.0,1.0,103.0
