Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1335,Gaëtan Laborde,fr FRA,"DL,CC",Montpellier,fr Ligue 1,24,1994,32.2,928,912,8,0,4,3,51,2,0,0,0,0,591,8,49,Partidos
1336,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,27,1991,27.8,807,753,52,0,10,4,29,5,0,0,0,0,581,2,39,Partidos
1337,Alban Lafont,fr FRA,PO,Fiorentina,it Serie A,19,1999,33.5,1018,662,350,88,0,6,0,0,0,0,0,0,692,6,1,Partidos
1338,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,28,1989,36.0,1279,1184,87,77,1,10,1,3,0,0,0,0,896,8,11,Partidos
1339,Abdou Lahat Diakhate,sn SEN,CC,Parma,it Serie A,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Partidos
1340,Konrad Laimer,at AUT,"CC,DF",RB Leipzig,de Bundesliga,21,1997,20.8,821,744,73,10,3,3,22,63,0,0,0,0,579,4,29,Partidos
1341,Diego Lainez,mx MEX,"DL,CC",Betis,es La Liga,18,2000,3.9,131,125,6,2,0,0,6,2,1,1,0,0,109,0,6,Partidos
1342,Kenny Lala,fr FRA,"DF,DL",Strasbourg,fr Ligue 1,26,1991,34.0,2192,1720,467,64,7,55,202,350,53,16,30,1,1666,5,62,Partidos
1343,Adam Lallana,eng ENG,"CC,DL",Liverpool,eng Premier League,30,1988,5.2,312,302,9,1,1,2,8,1,4,2,0,0,251,1,10,Partidos
1344,Érik Lamela,ar ARG,"CC,DL",Tottenham,eng Premier League,26,1992,10.8,454,422,29,5,6,0,28,1,20,9,9,0,362,3,18,Partidos
1345,Mohamed Lamine Diaby,fr FRA,DL,Nice,fr Ligue 1,17,2001,1.8,27,23,4,0,0,0,0,0,0,0,0,0,23,0,0,Partidos
1346,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,26,1992,17.7,544,523,20,15,0,3,1,5,0,0,0,0,437,1,4,Partidos
1347,Michael Lang,ch SUI,DF,M'Gladbach,de Bundesliga,27,1991,13.9,803,671,130,15,0,2,32,115,0,0,0,0,647,2,18,Partidos
1348,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,30,1988,15.7,970,937,32,29,0,3,0,3,0,0,0,0,858,1,5,Partidos
1349,Manuel Lanzini,ar ARG,CC,West Ham,eng Premier League,25,1993,7.6,472,455,15,7,4,0,16,2,6,1,5,0,409,2,7,Partidos
1350,Gianluca Lapadula,pe PER,DL,Genoa,it Serie A,28,1990,4.5,75,70,5,0,0,0,0,1,0,0,0,0,50,0,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1351,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,24,1994,34.0,3053,2974,69,30,0,53,6,39,0,0,0,0,2804,10,7,Partidos
1352,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,34,1984,34.2,1489,1370,110,103,0,9,7,7,0,0,0,0,1143,9,8,Partidos
1353,Johan Larsson,se SWE,DF,Guingamp,fr Ligue 1,28,1990,1.0,41,30,10,1,0,0,5,9,0,0,0,0,28,1,0,Partidos
1354,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,25,1992,27.3,475,418,56,0,1,1,23,2,0,0,0,0,319,1,19,Partidos
1355,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,24,1993,30.5,1111,1086,23,19,2,5,2,4,0,0,0,0,848,2,15,Partidos
1356,Paul Lasne,fr FRA,"CC,DF",Montpellier,fr Ligue 1,29,1989,19.9,1009,904,103,13,1,6,40,89,1,0,0,0,794,2,15,Partidos
1357,Toni Lato,es ESP,DF,Valencia,es La Liga,20,1997,3.0,175,144,31,1,0,1,4,30,0,0,0,0,140,0,5,Partidos
1358,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,28,1989,20.7,1039,1003,30,18,6,8,9,9,3,0,3,0,825,6,16,Partidos
1359,Alexandre Lauray,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,228,213,14,5,0,1,0,9,0,0,0,0,192,1,1,Partidos
1360,Armand Lauriente,fr FRA,CC,Rennes,fr Ligue 1,19,1998,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
1361,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,582,463,119,21,0,1,39,98,0,0,0,0,448,0,14,Partidos
1362,Wesley Lautoa,nc NCL,"DF,CC",Dijon,fr Ligue 1,30,1987,33.6,1587,1534,51,45,0,16,0,5,0,0,0,0,1371,2,14,Partidos
1363,Diego Laxalt,uy URU,"DF,CC",Milan,it Serie A,25,1993,7.2,385,341,44,4,1,1,25,40,0,0,0,0,290,0,17,Partidos
1364,Miguel Layún,mx MEX,"CC,DF",Villarreal,es La Liga,30,1988,5.6,279,219,58,14,0,2,55,22,22,12,8,0,193,2,7,Partidos
1365,Valentino Lazaro,at AUT,"DF,DL",Hertha BSC,de Bundesliga,22,1996,30.5,1634,1235,389,68,0,11,156,263,58,12,45,0,1179,10,43,Partidos
1366,Darko Lazović,rs SRB,"DF,DL",Genoa,it Serie A,27,1990,28.2,1066,877,184,20,2,2,126,142,22,1,18,0,736,5,30,Partidos
1367,Manuel Lazzari,it ITA,DF,SPAL,it Serie A,24,1993,31.5,1463,1260,201,9,0,7,242,192,0,0,0,0,1092,2,73,Partidos
1368,Mickaël Le Bihan,fr FRA,DL,Nice,fr Ligue 1,28,1990,2.3,54,51,3,0,0,0,0,0,0,0,0,0,44,0,1,Partidos
1369,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,1989,25.0,1488,1368,107,35,1,16,17,72,0,0,0,0,1216,13,16,Partidos
1370,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,21,1996,3.2,221,214,6,6,0,0,0,0,0,0,0,0,194,1,4,Partidos
1371,Damien Le Tallec,fr FRA,CC,Montpellier,fr Ligue 1,28,1990,31.2,1253,1209,40,34,0,13,5,6,0,0,0,0,986,4,21,Partidos
1372,James Lea Siliki,cm CMR,"CC,DL",Rennes,fr Ligue 1,22,1996,13.6,446,425,17,5,2,10,58,11,1,1,0,0,303,4,15,Partidos
1373,Rafael Leão,pt POR,DL,Lille,fr Ligue 1,19,1999,14.3,252,228,24,0,1,1,10,1,0,0,0,0,177,0,12,Partidos
1374,Mathew Leckie,au AUS,"DL,CC",Hertha BSC,de Bundesliga,27,1991,10.5,356,348,6,1,2,3,14,5,0,0,0,0,239,2,15,Partidos
1375,Benjamin Lecomte,fr FRA,PO,Montpellier,fr Ligue 1,27,1991,37.0,1282,860,420,143,0,10,0,0,0,0,0,0,879,2,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1376,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,25,1993,26.6,1456,1391,62,32,2,22,39,6,24,9,14,0,1227,3,22,Partidos
1377,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,24,1993,20.0,920,792,125,19,1,5,22,106,0,0,0,0,634,3,13,Partidos
1378,Wu Lei,cn CHN,"DL,CC",Espanyol,es La Liga,26,1991,11.8,212,206,2,0,1,0,9,1,0,0,0,0,151,4,7,Partidos
1379,Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,1594,1247,341,57,2,32,94,252,32,8,21,1,1225,6,34,Partidos
1380,Lucas Leiva,br BRA,CC,Lazio,it Serie A,31,1987,22.1,1406,1342,62,47,5,5,29,1,13,2,11,0,1221,2,12,Partidos
1381,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,575,554,19,16,3,34,7,3,0,0,0,0,433,2,8,Partidos
1382,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,118,92,26,3,0,0,12,21,2,2,0,0,90,0,3,Partidos
1383,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,22,1995,20.2,1020,945,71,16,6,13,73,5,49,14,27,0,825,4,23,Partidos
1384,Mario Lemina,ga GAB,CC,Southampton,eng Premier League,24,1993,17.9,826,809,14,5,2,10,9,4,0,0,0,0,704,3,5,Partidos
1385,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2.0,64,59,4,4,0,1,0,0,0,0,0,0,58,1,0,Partidos
1386,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,1147,1114,31,31,3,17,0,0,0,0,0,0,1024,2,10,Partidos
1387,Aaron Lennon,eng ENG,CC,Burnley,eng Premier League,31,1987,13.5,307,301,5,0,1,0,23,5,0,0,0,0,227,1,15,Partidos
1388,Bernd Leno,de GER,PO,Arsenal,eng Premier League,26,1992,31.5,1105,773,330,103,0,4,0,0,0,0,0,0,817,2,2,Partidos
1389,Pedro León,es ESP,"CC,DL",Eibar,es La Liga,31,1986,4.7,166,139,26,8,0,2,40,3,15,7,4,2,84,1,7,Partidos
1390,Sergio León,es ESP,"DL,CC",Betis,es La Liga,29,1989,7.1,104,89,14,0,0,1,3,1,0,0,0,0,79,1,7,Partidos
1391,Lukas Lerager,dk DEN,CC,Genoa,it Serie A,25,1993,12.5,413,398,14,1,0,3,16,1,0,0,0,0,305,1,6,Partidos
1392,Lukas Lerager,dk DEN,CC,Bordeaux,fr Ligue 1,25,1993,14.4,658,637,19,16,2,6,6,3,0,0,0,0,520,2,11,Partidos
1393,Mehdi Léris,dz ALG,"CC,DF",Chievo,it Serie A,20,1998,17.9,746,710,34,7,1,2,47,21,3,0,3,0,557,2,23,Partidos
1394,Jefferson Lerma,co COL,CC,Bournemouth,eng Premier League,23,1994,27.8,1568,1538,27,27,3,14,4,0,0,0,0,0,1301,3,27,Partidos
1395,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,29,1988,32.9,742,719,18,0,12,5,9,0,0,0,0,0,565,5,44,Partidos
1396,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5.0,204,193,11,4,0,0,2,7,0,0,0,0,172,0,1,Partidos
1397,Aaron Leya Iseka,be BEL,DL,Toulouse,fr Ligue 1,20,1997,16.0,265,251,13,0,1,0,2,0,0,0,0,0,208,1,10,Partidos
1398,Stephan Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,596,503,92,7,0,1,30,85,0,0,0,0,451,1,23,Partidos
1399,Dimitri Liénard,fr FRA,"CC,DF",Strasbourg,fr Ligue 1,30,1988,14.3,861,734,126,22,1,20,96,50,54,30,13,0,667,1,17,Partidos
1400,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,301,275,24,17,0,13,2,7,0,0,0,0,244,2,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1401,Lucas Lima,br BRA,"DF,DL",Nantes,fr Ligue 1,26,1991,27.7,1774,1327,436,76,2,9,215,313,47,19,21,0,1226,11,67,Partidos
1402,Anthony Limbombe,be BEL,DL,Nantes,fr Ligue 1,24,1994,13.7,462,457,4,0,0,2,42,2,2,2,0,0,329,1,16,Partidos
1403,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,1504,1460,42,31,1,7,1,11,0,0,0,0,1339,2,14,Partidos
1404,Karol Linetty,pl POL,CC,Sampdoria,it Serie A,23,1995,27.9,1288,1255,30,12,7,13,16,18,0,0,0,0,1073,3,33,Partidos
1405,Jesse Lingard,eng ENG,"DL,CC",Manchester Utd,eng Premier League,25,1992,18.5,795,752,38,3,3,4,18,11,2,2,0,0,664,5,10,Partidos
1406,Pol Lirola,es ESP,"DF,CC",Sassuolo,it Serie A,20,1997,33.1,1778,1472,299,33,1,12,125,266,0,0,0,0,1355,7,67,Partidos
1407,Adem Ljajić,rs SRB,CC,Torino,it Serie A,26,1991,0.3,23,20,3,0,0,0,2,0,3,1,1,0,18,0,1,Partidos
1408,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,1110,1072,31,28,1,16,2,3,0,0,0,0,935,7,9,Partidos
1409,Fernando Llorente,es ESP,DL,Tottenham,eng Premier League,33,1985,7.7,226,223,1,0,1,1,1,0,0,0,0,0,148,2,7,Partidos
1410,Marcos Llorente,es ESP,CC,Real Madrid,es La Liga,23,1995,6.0,379,368,8,7,0,8,0,1,0,0,0,0,350,3,6,Partidos
1411,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,31,1986,33.0,1208,891,317,65,0,2,0,0,0,0,0,0,928,0,0,Partidos
1412,Giovani Lo Celso,ar ARG,"CC,DL",Betis,es La Liga,22,1996,26.6,1461,1398,50,33,15,11,15,9,5,0,2,2,1194,13,49,Partidos
1413,Giovani Lo Celso,ar ARG,CC,Paris S-G,fr Ligue 1,22,1996,0.1,13,11,2,2,0,0,0,0,0,0,0,0,13,0,0,Partidos
1414,Stanislav Lobotka,sk SVK,CC,Celta Vigo,es La Liga,23,1994,27.7,1418,1382,33,28,0,15,9,2,3,0,0,1,1257,3,14,Partidos
1415,Jürgen Locadia,nl NED,"DL,CC",Brighton,eng Premier League,24,1993,13.7,348,340,7,0,0,10,12,4,0,0,0,0,249,1,6,Partidos
1416,Manuel Locatelli,it ITA,CC,Sassuolo,it Serie A,20,1998,20.5,1228,1167,56,27,8,13,36,5,20,11,9,0,1047,5,16,Partidos
1417,Ruben Loftus-Cheek,eng ENG,"CC,DL",Chelsea,eng Premier League,22,1996,11.1,616,592,23,4,2,1,2,3,2,0,0,0,539,1,13,Partidos
1418,Enzo Loiodice,fr FRA,CC,Dijon,fr Ligue 1,17,2000,9.4,418,413,4,4,2,2,3,0,0,0,0,0,354,1,5,Partidos
1419,Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,170,164,6,4,0,2,0,2,0,0,0,0,138,0,3,Partidos
1420,Shane Long,ie IRL,"DL,CC",Southampton,eng Premier League,31,1987,14.1,321,311,8,0,0,1,14,0,0,0,0,0,198,2,6,Partidos
1421,Samuele Longo,it ITA,DL,Huesca,es La Liga,26,1992,6.2,83,74,8,0,1,0,1,0,0,0,0,0,52,1,2,Partidos
1422,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,20,1997,7.6,297,293,3,2,0,9,3,0,0,0,0,0,239,1,5,Partidos
1423,Ademola Lookman,ng NGA,"DL,CC",Everton,eng Premier League,20,1997,6.9,274,258,15,2,1,0,15,5,7,1,2,0,224,1,7,Partidos
1424,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,27,1990,34.0,1074,757,313,63,0,5,0,0,0,0,0,0,864,4,0,Partidos
1425,Rony Lopes,pt POR,"DL,CC",Monaco,fr Ligue 1,22,1995,20.5,689,557,127,30,5,2,146,14,81,43,26,0,447,5,37,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1426,Álex López,es ESP,CC,Espanyol,es La Liga,21,1997,1.2,77,73,4,3,0,1,2,0,1,1,0,0,69,0,1,Partidos
1427,Cristian López,es ESP,DL,Angers,fr Ligue 1,29,1989,4.1,101,89,12,0,0,0,1,0,0,0,0,0,67,0,3,Partidos
1428,David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,1213,1148,64,61,0,10,2,3,0,0,0,0,1070,1,7,Partidos
1429,Diego López,es ESP,PO,Espanyol,es La Liga,36,1981,38.0,1205,741,460,127,0,2,0,0,0,0,0,0,835,4,0,Partidos
1430,Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,1112,887,217,20,1,5,57,197,0,0,0,0,848,8,30,Partidos
1431,Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,245,237,8,7,0,2,0,1,0,0,0,0,198,0,0,Partidos
1432,Maxime Lopez,fr FRA,CC,Marseille,fr Ligue 1,20,1997,24.2,2303,2181,120,68,3,5,67,15,37,12,16,0,2065,2,17,Partidos
1433,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,234,184,50,5,0,3,14,45,0,0,0,0,191,0,4,Partidos
1434,Pau López,es ESP,PO,Betis,es La Liga,23,1994,33.0,1248,924,320,71,0,1,0,0,0,0,0,0,1015,4,2,Partidos
1435,Roberto López,es ESP,CC,Real Sociedad,es La Liga,18,2000,0.3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
1436,Unai López,es ESP,CC,Athletic Club,es La Liga,22,1995,3.6,257,250,5,3,0,6,12,1,1,0,1,0,218,2,2,Partidos
1437,Jonas Lössl,dk DEN,PO,Huddersfield,eng Premier League,29,1989,30.9,1105,782,321,98,0,4,0,0,0,0,0,0,711,2,0,Partidos
1438,Albert Lottin,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,16,2001,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,Partidos
1439,Imran Louza,ma MAR,CC,Nantes,fr Ligue 1,19,1999,1.0,43,41,1,0,0,0,2,0,1,1,0,0,31,1,2,Partidos
1440,Davor Lovren,hr CRO,CC,Düsseldorf,de Bundesliga,19,1998,0.5,17,17,0,0,0,0,1,0,0,0,0,0,12,0,2,Partidos
1441,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11.0,829,809,18,16,1,3,4,2,0,0,0,0,715,2,4,Partidos
1442,Chris Löwe,de GER,"DF,CC",Huddersfield,eng Premier League,29,1989,22.9,1109,911,191,36,0,8,140,121,34,24,9,1,767,7,48,Partidos
1443,Eduard Löwen,de GER,"CC,DL",Nürnberg,de Bundesliga,21,1997,18.0,729,689,38,22,3,7,16,14,0,0,0,0,540,2,25,Partidos
1444,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,914,690,219,6,3,4,58,213,0,0,0,0,626,5,20,Partidos
1445,Anthony Lozano,hn HON,"DL,CC",Girona,es La Liga,25,1993,8.1,190,182,8,0,1,3,10,0,0,0,0,0,122,0,10,Partidos
1446,Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,187,179,8,6,0,1,0,2,0,0,0,0,168,0,0,Partidos
1447,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,1537,1310,225,31,0,7,54,194,0,0,0,0,1254,2,29,Partidos
1448,José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,34.9,1816,1492,317,56,0,10,97,261,0,0,0,0,1437,7,41,Partidos
1449,José Luis Morales,es ESP,"DL,CC",Levante,es La Liga,31,1987,35.5,799,753,41,3,4,5,71,28,3,0,1,0,528,5,60,Partidos
1450,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,1331,1257,72,46,0,4,6,26,0,0,0,0,1168,2,8,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1451,Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,246,203,43,0,1,0,9,42,1,1,0,0,206,0,5,Partidos
1452,David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36.0,2643,2521,113,103,42,48,4,10,0,0,0,0,2317,9,10,Partidos
1453,Douglas Luiz,br BRA,CC,Girona,es La Liga,20,1998,16.6,746,711,34,29,1,17,16,1,4,1,3,0,619,1,7,Partidos
1454,Everton Luiz,br BRA,CC,SPAL,it Serie A,30,1988,3.5,132,130,2,0,0,0,1,1,1,0,0,0,112,0,1,Partidos
1455,Jordan Lukaku,be BEL,"DF,CC",Lazio,it Serie A,24,1994,1.9,109,96,13,0,0,0,10,13,0,0,0,0,83,0,4,Partidos
1456,Romelu Lukaku,be BEL,DL,Manchester Utd,eng Premier League,25,1993,23.7,581,549,31,0,5,5,46,0,0,0,0,0,359,1,18,Partidos
1457,Dodi Lukebakio,be BEL,"DL,CC",Düsseldorf,de Bundesliga,20,1997,21.9,591,562,26,5,2,10,41,2,5,3,1,0,425,3,18,Partidos
1458,Saša Lukić,rs SRB,CC,Torino,it Serie A,21,1996,11.0,467,426,39,23,0,6,26,0,13,5,1,1,396,2,11,Partidos
1459,Senad Lulić,ba BIH,"DF,DL",Lazio,it Serie A,32,1986,32.5,1675,1447,215,7,1,19,140,204,4,1,1,0,1241,13,60,Partidos
1460,Antonio Luna,es ESP,"DF,DL",Levante,es La Liga,27,1991,14.0,651,517,131,11,1,1,52,119,1,1,0,0,462,3,15,Partidos
1461,Andriy Lunin,ua UKR,PO,Leganés,es La Liga,19,1999,4.1,124,80,44,11,0,0,0,0,0,0,0,0,82,0,0,Partidos
1462,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,467,442,24,10,0,1,1,14,0,0,0,0,419,1,3,Partidos
1463,Fabian Lustenberger,ch SUI,"DF,CC",Hertha BSC,de Bundesliga,30,1988,24.1,1332,1271,57,55,2,12,0,2,0,0,0,0,1148,4,8,Partidos
1464,Andreas Luthe,de GER,PO,Augsburg,de Bundesliga,31,1987,14.6,483,323,158,30,0,0,0,0,0,0,0,0,330,2,0,Partidos
1465,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1.0,25,25,0,0,0,1,0,0,0,0,0,0,20,0,0,Partidos
1466,Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,536,498,35,31,0,9,0,4,0,0,0,0,429,3,4,Partidos
1467,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,573,549,23,21,0,3,2,2,0,0,0,0,478,1,2,Partidos
1468,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,437,318,119,10,0,4,41,103,6,5,0,0,282,0,21,Partidos
1469,Yann M'Vila,fr FRA,CC,Saint-Étienne,fr Ligue 1,28,1990,36.2,2313,2231,68,64,7,64,7,4,0,0,0,0,1979,14,19,Partidos
1470,Darwin Machís,ve VEN,"DL,CC",Udinese,it Serie A,25,1993,5.1,176,153,22,0,0,2,22,17,5,1,2,1,129,1,4,Partidos
1471,James Maddison,eng ENG,"CC,DL",Leicester City,eng Premier League,21,1996,31.5,1623,1356,254,70,22,12,205,1,163,64,66,13,1244,13,23,Partidos
1472,Gary Madine,eng ENG,"DL,CC",Cardiff City,eng Premier League,27,1990,0.4,12,10,2,0,0,0,0,0,0,0,0,0,10,0,0,Partidos
1473,Pablo Maffeo,es ESP,"DF,CC",Stuttgart,de Bundesliga,21,1997,6.6,291,228,62,5,0,3,23,57,0,0,0,0,214,1,7,Partidos
1474,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,33,1984,20.7,1320,1259,59,59,2,12,2,0,0,0,0,0,1165,2,7,Partidos
1475,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,906,874,25,25,0,8,0,0,0,0,0,0,776,7,5,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1476,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,1753,1688,64,60,2,33,1,4,0,0,0,0,1499,1,7,Partidos
1477,Riyad Mahrez,dz ALG,"DL,CC",Manchester City,eng Premier League,27,1991,14.9,884,815,67,11,11,10,73,11,44,18,7,0,700,2,24,Partidos
1478,Thiago Maia,br BRA,CC,Lille,fr Ligue 1,21,1997,11.3,589,577,11,10,1,1,2,1,0,0,0,0,488,1,13,Partidos
1479,Raffaele Maiello,it ITA,CC,Frosinone,it Serie A,27,1991,22.7,1247,1140,96,70,1,38,29,4,17,3,6,1,996,11,22,Partidos
1480,Arne Maier,de GER,CC,Hertha BSC,de Bundesliga,19,1999,22.9,1201,1149,45,37,0,6,9,7,0,0,0,0,1030,7,22,Partidos
1481,Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,1006,932,70,37,0,28,7,33,0,0,0,0,850,4,9,Partidos
1482,Mike Maignan,fr FRA,PO,Lille,fr Ligue 1,23,1995,38.0,1116,717,396,123,0,1,0,0,0,0,0,0,716,3,0,Partidos
1483,Linton Maina,de GER,"DL,CC",Hannover 96,de Bundesliga,19,1999,15.7,505,443,59,2,2,0,26,57,0,0,0,0,374,3,26,Partidos
1484,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,575,464,109,5,0,4,18,104,0,0,0,0,453,2,16,Partidos
1485,Josh Maja,ng NGA,DL,Bordeaux,fr Ligue 1,19,1998,2.2,53,51,1,0,1,0,1,0,0,0,0,0,40,1,1,Partidos
1486,Abdul Majeed Waris,gh GHA,"DL,CC",Nantes,fr Ligue 1,26,1991,25.0,607,576,29,1,5,1,40,4,15,6,3,1,431,2,23,Partidos
1487,Jean-Victor Makengo,fr FRA,"CC,DL",Nice,fr Ligue 1,20,1998,11.4,421,416,3,1,0,0,5,1,0,0,0,0,358,2,11,Partidos
1488,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,23,1995,35.7,779,721,52,10,0,6,4,0,0,0,0,0,581,6,18,Partidos
1489,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,875,836,37,20,0,10,0,17,0,0,0,0,812,2,3,Partidos
1490,Malcom,br BRA,"DL,CC",Barcelona,es La Liga,21,1997,6.8,329,312,15,1,0,0,16,6,8,1,5,0,274,2,3,Partidos
1491,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,1256,1066,188,20,1,2,97,168,0,0,0,0,1033,2,34,Partidos
1492,Yunus Mallı,tr TUR,"CC,DL",Wolfsburg,de Bundesliga,26,1992,7.8,342,320,22,4,1,3,23,1,15,7,8,0,259,0,18,Partidos
1493,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,1997,1585,404,58,1,12,177,321,25,2,19,1,1426,8,50,Partidos
1494,Antonio Mance,hr CRO,DL,Nantes,fr Ligue 1,22,1995,0.6,15,15,0,0,0,0,1,0,0,0,0,0,9,0,0,Partidos
1495,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,1624,1285,333,30,2,9,59,303,0,0,0,0,1295,6,30,Partidos
1496,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,1400,1289,104,32,0,11,3,72,0,0,0,0,1152,7,13,Partidos
